citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,v1,v2,v3,v4,v5
C70197,Ebony,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,15,0,15,0,0,21,0,17,0
C70198,Ebony,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,25,0,0,0
C70199,Centaur,20,2,8,3,0,20,2,4,0,0,0,0,1,1,0,0,0,1,0,0,12,15,15,15,0,52,19,29,19,0
C70200,Cosmos,1,0,0,0,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,17,0,0,0,25
C70201,Odyssey,1,0,0,9,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,2,0,0,28,0
C70202,Centaur,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,25,0,0,0,0
C70203,Centaur,2,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,0,18,0,0,23,0
C70204,Centaur,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0
C70205,Ebony,0,8,4,13,4,0,1,1,6,0,0,2,1,2,1,0,2,1,2,0,0,15,15,15,0,0,28,22,38,5
C70206,Centaur,6,1,0,0,2,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,15,15,0,0,7,25,17,0,0,10
C70207,Cosmos,4,0,7,0,12,4,0,1,0,6,0,0,1,0,2,0,0,2,0,0,10,0,6,0,8,18,0,17,0,28
C70208,Cosmos,5,0,0,5,6,2,0,0,4,2,1,0,0,0,2,1,0,0,1,0,13,0,0,15,15,22,0,0,25,25
C70209,Ebony,0,5,0,0,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,0,0,4
C70210,Cosmos,0,8,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,14,0,0,0,0,25,0,0,3
C70211,Odyssey,5,0,0,10,0,3,0,0,3,0,0,0,0,3,0,2,0,0,1,0,15,0,0,15,15,25,0,0,32,15
C70212,Centaur,5,2,1,0,1,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,0,15,10,16,2,0,17
C70213,Tokugawa,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,15,0,0,17,0,22,0,0
C70214,Odyssey,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,21,0
C70215,Ebony,0,8,0,1,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,15,0,15,0,0,30,0,17,0
C70216,Odyssey,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,35,0
C70217,Odyssey,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,23,0
C70218,Cosmos,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16
C70219,Odyssey,1,0,0,9,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,33,0
C70220,Ebony,10,2,6,0,0,0,0,1,0,0,0,0,1,0,0,8,1,2,0,0,15,15,15,0,0,33,18,25,0,0
C70221,Tokugawa,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,0,15,15,17,17,0
C70222,Centaur,3,2,3,0,0,2,0,1,0,0,0,0,0,0,0,1,2,2,0,0,15,11,15,0,0,21,15,21,0,0
C70223,Odyssey,2,1,0,2,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,15,0,15,15,3,17,0,18,17
C70224,Odyssey,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,15,0,15,0,15,21,0,17,0,17
C70225,Centaur,17,0,0,0,0,11,0,0,0,0,1,0,0,0,0,4,0,0,0,0,15,0,0,0,0,48,0,0,0,0
C70226,Ebony,0,10,2,0,2,0,1,0,0,2,0,3,0,0,0,0,3,1,0,0,0,15,15,0,15,0,32,18,0,19
C70227,Ebony,1,1,3,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,15,15,15,15,0,17,17,20,17,0
C70228,Tokugawa,2,4,4,0,2,0,3,2,0,1,1,0,0,0,0,0,1,2,0,1,15,10,15,0,0,18,18,23,0,4
C70229,Cosmos,0,0,0,4,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,15,15,0,0,0,21,19
C70230,Odyssey,0,0,0,10,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,34,0
C70231,Odyssey,0,2,2,2,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,15,15,15,0,0,19,19,19,0
C70232,Centaur,16,0,0,7,0,8,0,0,0,0,2,0,0,3,0,3,0,0,0,0,14,0,0,15,0,43,0,0,25,0
C70233,Tokugawa,8,0,1,0,0,1,0,1,0,0,2,0,0,0,0,3,0,0,0,0,15,15,15,0,0,29,15,17,0,0
C70234,Cosmos,0,0,2,0,5,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,15,0,15,0,11,15,0,18,0,21
C70235,Cosmos,0,1,3,0,4,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,15,15,0,5,0,17,20,0,11
C70236,Ebony,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,15,0,0,0,15,18,0,0
C70237,Tokugawa,0,2,7,0,0,0,1,1,0,0,0,0,2,0,0,0,1,2,0,0,0,15,15,0,0,0,19,27,0,0
C70238,Centaur,8,3,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,11,0,0,0,0,24,4,0,0,0
C70239,Odyssey,2,0,0,6,2,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,15,0,0,15,0,18,0,0,25,3
C70240,Centaur,11,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,34,0,0,0,0
C70241,Centaur,11,2,0,0,0,7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,29,3,0,0,0
C70242,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,17,0,0,0,15
C70243,Tokugawa,2,3,5,0,0,0,1,3,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,5,10,0,0
C70244,Odyssey,1,0,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,15,0,17,0,0,21,0
C70245,Ebony,0,19,0,0,0,0,1,0,0,0,0,2,0,0,0,0,9,0,0,0,0,15,0,0,0,0,46,0,0,0
C70246,Ebony,0,16,0,4,0,0,6,0,0,0,0,0,0,2,0,0,9,0,0,0,0,15,0,15,0,0,46,0,21,0
C70247,Tokugawa,13,0,10,0,0,9,0,2,0,0,2,0,2,0,0,0,0,3,0,0,15,0,15,0,0,39,0,32,0,0
C70248,Centaur,8,2,2,0,1,1,0,0,0,1,0,0,1,0,0,6,1,0,0,0,11,0,0,0,0,26,3,3,0,2
C70249,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
C70250,Ebony,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,38,0,0,0
C70251,Odyssey,0,0,2,7,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,15,15,0,0,0,19,28,0
C70252,Ebony,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,15,0,24,0,0,15
C70253,Centaur,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,15,0,0,0,19,15,0,0,0
C70254,Centaur,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,15,21,15,0,0,15
C70255,Cosmos,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,17,19
C70256,Centaur,19,0,0,4,13,16,0,0,0,7,1,0,0,2,2,1,0,0,0,0,10,0,0,15,12,47,0,0,21,34
C70257,Tokugawa,0,0,8,0,4,0,0,1,0,0,0,0,3,0,2,0,0,1,0,0,0,15,15,0,15,0,15,28,0,21
C70258,Odyssey,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,23,0
C70259,Cosmos,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22
C70260,Centaur,11,9,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,4,10,0,0,0,17,23,0,0,0
C70261,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0,0
C70262,Centaur,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,13,15,0,0,0,19,19,0,0,0
C70263,Tokugawa,0,0,8,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0
C70264,Centaur,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,17,0,0,17,0
C70265,Cosmos,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20
C70266,Odyssey,1,1,2,5,0,0,1,1,4,0,0,0,0,0,0,1,0,1,1,0,15,15,15,15,0,17,17,19,25,0
C70267,Centaur,17,6,3,1,11,2,2,0,1,3,0,0,0,0,1,4,3,2,0,5,0,0,0,0,3,23,11,5,2,23
C70268,Odyssey,0,0,0,10,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,33,0
C70269,Tokugawa,0,6,10,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,0,27,32,0,0
C70270,Ebony,0,13,4,0,1,0,5,1,0,1,0,3,1,0,0,0,2,1,0,0,0,6,0,0,10,0,29,7,0,12
C70271,Tokugawa,0,4,10,0,5,0,0,1,0,1,0,1,2,0,2,0,0,1,0,0,0,15,15,0,15,0,20,29,0,23
C70272,Cosmos,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19
C70273,Cosmos,4,5,7,1,7,2,1,3,1,3,0,0,1,0,1,1,2,0,0,0,15,15,15,15,15,22,23,26,17,26
C70274,Odyssey,2,0,0,9,4,0,0,0,3,2,0,0,0,3,1,1,0,0,0,0,15,0,0,15,15,18,0,0,30,22
C70275,Odyssey,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,0,0,20,15
C70276,Centaur,8,7,0,5,2,6,7,0,5,2,1,0,0,0,0,0,0,0,0,0,0,4,0,12,5,15,18,0,22,9
C70277,Odyssey,1,0,0,9,1,1,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,2,0,0,32,2
C70278,Ebony,0,6,0,1,7,0,1,0,1,1,0,1,0,0,2,0,3,0,0,0,0,13,0,15,15,0,24,0,17,25
C70279,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,10
C70280,Centaur,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,21,0,0,0,0
C70281,Ebony,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,20,0,0,0
C70282,Cosmos,0,0,0,0,15,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,42
C70283,Ebony,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,24,0,0,0
C70284,Centaur,6,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,15,15,0,0,0,24,19,0,0,0
C70285,Odyssey,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,29,0
C70286,Ebony,0,5,0,11,0,0,2,0,2,0,0,0,0,4,0,0,3,0,1,0,0,15,0,15,0,0,25,0,33,0
C70287,Cosmos,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17
C70288,Centaur,18,0,0,0,0,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,50,0,0,0,0
C70289,Ebony,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,15,15,15,0,0,19,19,17,0,0
C70290,Tokugawa,4,0,9,0,1,2,0,6,0,1,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,7,0,20,0,2
C70291,Centaur,15,0,0,0,0,3,0,0,0,0,1,0,0,0,0,6,0,0,0,0,15,0,0,0,0,40,0,0,0,0
C70292,Odyssey,1,0,9,3,0,0,0,2,3,0,0,0,1,0,0,1,0,3,0,0,15,15,15,15,0,17,15,30,21,0
C70293,Centaur,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,23,0,0,0,0
C70294,Centaur,2,0,1,0,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,15,15,15,0,15,18,15,17,0,19
C70295,Centaur,15,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,36,0,0,0,0
C70296,Ebony,0,12,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,38,0,0,0
C70297,Centaur,14,1,2,0,0,12,0,2,0,0,1,0,0,0,0,0,1,0,0,0,12,12,15,0,0,39,14,19,0,0
C70298,Ebony,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,24,0,0,0
C70299,Cosmos,1,0,0,0,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,17,0,0,0,25
C70300,Odyssey,0,0,0,10,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,31,0
C70301,Odyssey,0,0,0,17,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,15,0,0,0,0,39,0
C70302,Cosmos,0,2,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15,7,0,0,10,15,10,0,0,15
C70303,Ebony,0,9,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,15,0,0,0,0,31,0,0,0
C70304,Cosmos,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,21
C70305,Centaur,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,0,0,0,0,32,0,0,0,0
C70306,Cosmos,0,0,0,1,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,17,11
C70307,Odyssey,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,29,0
C70308,Odyssey,3,0,0,7,0,1,0,0,5,0,0,0,0,0,0,2,0,0,2,0,15,15,0,15,0,21,15,0,29,0
C70309,Centaur,5,1,0,5,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,15,15,0,15,0,22,17,0,22,0
C70310,Centaur,8,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,0,29,0,0,0,0
C70311,Odyssey,0,2,0,12,0,0,2,0,8,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,4,0,38,0
C70312,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,17,0,0,0,15
C70313,Odyssey,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,37,0
C70314,Odyssey,0,0,4,5,0,0,0,1,2,0,0,0,1,1,0,0,0,1,1,0,15,0,15,15,0,15,0,22,24,0
C70315,Centaur,7,3,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,29,19,0,0,0
C70316,Cosmos,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,0,17,0,0,18
C70317,Ebony,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,33,0,0,0
C70318,Odyssey,0,0,0,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,27,0
C70319,Centaur,8,1,0,0,0,4,0,0,0,0,1,0,0,0,0,2,1,0,0,0,7,15,0,0,0,22,17,0,0,0
C70320,Centaur,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,15,17,0,0,0,15
C70321,Cosmos,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,21
C70322,Cosmos,5,0,0,1,15,2,0,0,1,1,1,0,0,0,2,1,0,0,0,0,15,0,0,15,15,24,0,0,17,33
C70323,Ebony,1,7,0,3,1,1,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,10,0,15,15,2,22,0,20,17
C70324,Tokugawa,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,0,17,18,0,0
C70325,Cosmos,0,0,0,0,13,0,0,0,0,3,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,24
C70326,Ebony,0,19,0,0,1,0,1,0,0,1,0,0,0,0,0,0,17,0,0,0,0,12,0,0,0,0,49,0,0,2
C70327,Ebony,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,26,0,0,0
C70328,Odyssey,0,1,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,17,0,23,0
C70329,Centaur,1,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,15,0,15,17,0,18,0,17
C70330,Ebony,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,0,0,0
C70331,Ebony,0,14,0,0,0,0,9,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,0,0,42,0,0,0
C70332,Centaur,14,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,14,0,0,15,15,32,0,0,15,19
C70333,Odyssey,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,35,0
C70334,Cosmos,0,0,2,0,11,0,0,0,0,8,0,0,1,0,1,0,0,0,0,1,0,0,10,0,4,0,0,13,0,25
C70335,Ebony,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,15,1,0,0,0,25,9,0,0,0
C70336,Centaur,11,1,5,0,0,1,0,1,0,0,3,0,1,0,0,0,1,2,0,0,14,15,15,0,0,29,17,24,0,0
C70337,Cosmos,1,0,0,0,7,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,7,0,0,0,15,9,0,0,0,26
C70338,Centaur,3,1,2,1,0,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,4,2,0
C70339,Ebony,0,11,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,35,0,0,0
C70340,Ebony,0,18,0,0,0,0,10,0,0,0,0,1,0,0,0,0,6,0,0,0,0,15,0,0,0,0,50,0,0,0
C70341,Tokugawa,3,0,8,0,0,2,0,2,0,0,0,0,1,0,0,1,0,3,0,0,15,0,15,0,0,21,0,29,0,0
C70342,Odyssey,1,0,0,7,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,15,15,0,15,0,17,15,0,27,0
C70343,Cosmos,0,0,0,0,10,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,31
C70344,Centaur,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,15,0,27,0,0,15,0
C70345,Cosmos,0,6,0,0,7,0,1,0,0,1,0,1,0,0,3,0,2,0,0,0,0,15,0,0,15,0,25,0,0,26
C70346,Cosmos,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,21
C70347,Odyssey,0,0,0,7,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,27,0
C70348,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0
C70349,Cosmos,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,15,0,0,15,17,15,0,0,18
C70350,Ebony,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19,0,0,0
C70351,Ebony,0,9,0,5,0,0,2,0,3,0,0,2,0,0,0,0,3,0,2,0,0,15,0,15,0,0,31,0,25,0
C70352,Ebony,0,3,0,1,2,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,15,0,15,15,0,20,0,17,19
C70353,Ebony,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0
C70354,Centaur,3,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15,0,15,0,0,21,0,20,0,0
C70355,Odyssey,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0
C70356,Cosmos,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,15,0,21
C70357,Cosmos,0,0,0,4,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,22,17
C70358,Ebony,1,3,1,2,1,1,2,1,2,1,0,0,0,0,0,0,1,0,0,0,15,15,15,15,15,17,21,17,19,17
C70359,Tokugawa,0,0,15,1,0,0,0,6,1,0,0,0,1,0,0,0,0,6,0,0,0,0,15,15,0,0,0,43,17,0
C70360,Centaur,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,33,0,0,0,0
C70361,Odyssey,0,6,0,18,1,0,1,0,1,1,0,0,0,5,0,0,3,0,0,0,0,15,0,15,15,0,25,0,39,17
C70362,Ebony,0,17,0,0,0,0,11,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,15,0,46,0,0,15
C70363,Odyssey,0,0,1,8,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,15,15,0,0,0,17,28,0
C70364,Tokugawa,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,0,18,0,17
C70365,Odyssey,0,0,0,18,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,50,0
C70366,Tokugawa,0,1,6,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,15,12,0,0,0,17,22,0,0
C70367,Cosmos,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19
C70368,Tokugawa,0,0,14,0,0,0,0,5,0,0,0,0,1,0,0,0,0,7,0,0,0,0,15,0,0,0,0,42,0,0
C70369,Ebony,1,8,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,15,15,15,0,0,17,26,17,0,0
C70370,Centaur,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,15,0,10,0,0,17,0
C70371,Ebony,9,8,5,2,4,5,5,2,2,0,0,0,0,0,0,1,3,3,0,1,1,9,12,15,2,16,25,22,19,7
C70372,Cosmos,3,2,0,0,9,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,15,15,0,0,15,21,19,0,0,27
C70373,Odyssey,0,0,0,15,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,39,0
C70374,Cosmos,3,4,0,0,17,1,2,0,0,9,1,0,0,0,3,0,1,0,0,0,4,0,0,0,5,9,7,0,0,34
C70375,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19,0
C70376,Cosmos,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,10,15,0,0,0,20
C70377,Ebony,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0
C70378,Cosmos,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,19
C70379,Cosmos,2,1,0,1,12,2,1,0,1,8,0,0,0,0,2,0,0,0,0,0,0,0,0,15,2,4,2,0,17,24
C70380,Centaur,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,23,0,0,0,0
C70381,Odyssey,2,1,0,12,3,2,1,0,7,3,0,0,0,2,0,0,0,0,0,0,0,0,0,15,3,4,2,0,36,9
C70382,Ebony,0,5,0,8,1,0,3,0,8,1,0,0,0,0,0,0,2,0,0,0,0,15,0,15,15,0,25,0,31,17
C70383,Cosmos,3,3,0,0,3,2,1,0,0,3,0,0,0,0,0,1,2,0,0,0,15,15,0,0,15,21,21,0,0,21
C70384,Odyssey,0,2,5,6,0,0,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,15,15,0,0,3,24,23,0
C70385,Odyssey,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,22,0
C70386,Cosmos,4,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,23,0,0,0,3
C70387,Cosmos,1,0,0,1,15,1,0,0,1,13,0,0,0,0,1,0,0,0,0,0,10,0,0,15,12,12,0,0,17,41
C70388,Odyssey,0,0,0,17,0,0,0,0,8,0,0,0,0,2,0,0,0,0,4,0,0,0,0,15,0,0,0,0,46,0
C70389,Odyssey,1,0,0,8,0,1,0,0,5,0,0,0,0,1,0,0,0,0,1,0,15,0,0,12,0,17,0,0,27,0
C70390,Ebony,0,13,0,1,0,0,3,0,1,0,0,1,0,0,0,0,5,0,0,0,0,15,0,15,0,0,37,0,17,0
C70391,Odyssey,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,0,15,0,20,0
C70392,Cosmos,6,2,0,0,3,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,5,0,0,0,10,14,4,0,0,16
C70393,Odyssey,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,29,0
C70394,Cosmos,0,0,0,0,17,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,48
